Uid,Indegree ranklg,Group
5577317154,2.1903316981702914,Specialist
1555113427,2.1931245983544616,Specialist
3710258141,2.1958996524092336,Specialist
1488228740,2.1986570869544226,Specialist
2681256780,2.2013971243204513,Specialist
1939140487,2.2041199826559246,Specialist
3095347225,2.2068258760318495,Generalist
1411482802,2.2095150145426303,Specialist
2270955383,2.2121876044039577,Specialist
1442246695,2.214843848047698,Generalist
1806089637,2.217483944213906,Specialist
5721200433,2.220108088040055,Specialist
3765124653,2.2227164711475833,Specialist
5598304842,2.2253092817258624,Specialist
1198367585,2.2278867046136734,Specialist
5253090679,2.2304489213782737,Generalist
2632955282,2.2329961103921536,Generalist
2993049293,2.2355284469075487,Generalist
1845003657,2.2380461031287955,Specialist
5681482843,2.2405492482825995,Specialist
3229125510,2.2430380486862944,Generalist
2806576785,2.2455126678141495,Specialist
1850145517,2.2479732663618064,Specialist
5590704704,2.2504200023088936,Generalist
5497993620,2.252853030979893,Generalist
1134796120,2.255272505103306,Generalist
2757691921,2.2576785748691846,Specialist
1670458304,2.2600713879850747,Generalist
1195354434,2.2624510897304293,Generalist
1700648435,2.2648178230095364,Generalist
3085327787,2.2671717284030133,Generalist
3087624011,2.2695129442179165,Specialist
1617093763,2.271841606536499,Specialist
1894445180,2.2741578492636796,Specialist
1863185713,2.276461804173244,Generalist
1045269490,2.278753600952829,Specialist
3413668640,2.281033367247727,Specialist
1686199162,2.2833012287035492,Specialist
1880317385,2.2855573090077734,Specialist
2064746795,2.287801729930226,Specialist
2288735533,2.290034611362518,Specialist
3794240230,2.2922560713564755,Specialist
2164154963,2.294466226161593,Specialist
1259110474,2.296665190261531,Specialist
5386897742,2.2988530764097064,Specialist
1240246333,2.301029995663981,Specialist
